,a,b,c,d,x,y,z,h,g,f
22,18.776942564964248,-9.643244081042749,50.77863348832036,0,0.40737893648947193,-10.05062301753222,0,0,50.37125455183089,9.195352604063213
23,19.67926031346284,189.47136644233785,48.72387595023591,1,0.027483620188720442,189.44388282214913,0,0,48.69639233004719,297.90366910697696
24,19.510059716988266,-61.57863945442165,51.44857913969695,0,-0.2694561309778376,-61.30918332344381,0,0,51.71803527067479,61.45238963628798
25,18.69992475638621,50.471570441418756,48.52896075075966,1,-1.3767390579182333,51.84830949933699,0,0,49.905699808677895,447.64592776844256
26,21.551146343316724,183.30426526410517,51.47901147937765,0,1.5917264136199636,181.7125388504852,0,0,49.88728506575768,-179.95891785156738
27,19.724043731030054,104.22632644545583,49.25633962682932,1,-0.24751680117329414,104.47384324662912,0,0,49.50385642800262,390.7451442018414
28,20.00093408887295,-61.49814336487927,48.379711500307415,0,-1.3033414025633911,-60.19480196231588,0,0,49.683052902870806,61.330323048605244
29,21.078461911410553,-89.55752772115298,51.66217938985258,1,2.07312071727639,-91.63064843842938,0,0,49.58905867257619,588.6056578683531
30,19.18949179687973,141.24018927487734,51.08612337141017,0,0.24682214295634425,140.993367131921,0,0,50.83930122845382,-141.35965307136937
31,19.826784472922796,35.916815494814706,49.452966818133106,1,0.3141809890849972,35.60263450572971,0,0,49.13878582904811,455.81781030957825
32,18.766679907293607,-133.17103481726187,49.20899754608722,0,-1.7565101973448989,-131.41452461991696,0,0,50.96550774343212,130.59899267765348
33,17.929612453333533,75.55299786361344,51.308072552019816,1,0.12703294735745774,75.42596491625598,0,0,51.18103960466236,435.20651662190977
34,20.615786568410268,-174.9869552899661,49.999337332392315,0,0.4468098171635186,-175.4337651071296,0,0,49.552527515228796,174.93172414172716
35,18.698989634801116,-127.15952515424462,49.695730402497176,1,-0.6016945216797884,-126.55783063256483,0,0,50.297424924176966,630.8027894574342
36,21.71904030322553,-2.408421977979607,48.548616998875005,0,-1.2166495032546618,-1.1917724747249454,0,0,49.76526650212967,2.1323866639041804
37,19.6141600572358,95.53803989378703,52.13276532055103,1,1.123509463024022,94.41453043076301,0,0,51.00925585752701,416.0124568267728
38,19.239077234321176,2.4376693069032087,50.34388292020969,0,0.5074236424584699,1.9302456644447388,0,0,49.83645927775122,-4.328255909551165
39,21.648517608334224,-30.193061396876633,49.65345837307971,1,0.337734281406325,-30.530795678282956,0,0,49.31572409167338,524.0183135141278
40,19.380542807367785,-48.471867252785266,46.764702239893374,0,-2.0032563666697265,-46.46861088611554,0,0,48.7679586065631,45.85211525613533
41,18.545795768215815,217.6111440043697,49.863094646832316,1,-0.21182019770808988,217.82296420207777,0,0,50.07491484454041,284.82399220672073
42,20.000615709144334,-29.66454451550257,51.44434289117217,0,0.42730557804012576,-30.091850093542696,0,0,51.01703731313204,29.945967787781747
43,21.521457763586657,14.21317633938982,50.48814090438982,1,0.8548044544638763,13.358371884925944,0,0,49.63333644992595,481.83800449469487
44,19.70733880780163,160.72292445030118,48.194562301650315,0,-0.37852024560307634,161.10144469590426,0,0,48.57308254725339,-161.84065464614466
45,19.41869676490091,86.8650836687739,50.90818293740137,1,1.5417099340523803,85.32337373472153,0,0,49.36647300334899,408.55729309855064
46,20.75008377211361,-109.63768416207262,51.73025538362597,0,1.1452182802793032,-110.78290244235193,0,0,50.58503710334667,111.46270455924429
47,18.782644428454216,148.7800926528721,48.61491223134572,1,-1.3076003574855406,150.08769301035764,0,0,49.92251258883126,350.09596446238737
48,20.881366319092045,17.69115027444368,50.31523452614132,0,1.1413101732273834,16.549840101216297,0,0,49.173924352913936,-17.26370791171662
49,20.827109204366565,230.06407245772155,51.605717518152424,1,0.6582504479636874,229.40582200975786,0,0,50.947467070188736,279.5704204705654
50,21.17008107813775,-33.89345091107489,48.930703696607495,0,-0.4822955958338667,-33.411155315241025,0,0,49.41299929244136,33.62076550326585
51,19.93111536612486,0.6159966523611499,49.361530235027615,1,-0.6232065569131487,1.2392032092742986,0,0,49.98473679194076,499.86108682381223
52,20.46564135172239,23.651467524290098,50.8214253289934,0,0.12972306750809257,23.521744456782006,0,0,50.691702261485304,-23.73968391039814
53,18.895712362491796,165.11418392850763,51.74778683425601,1,0.668696105312367,164.44548782319526,0,0,51.07909072894365,347.02232246273195
54,19.680595120531862,102.2013136383145,51.319572071931645,0,1.4489686089421168,100.75234502937239,0,0,49.87060346298953,-101.75364917821014
55,20.08884699354074,63.072782991808666,50.50076487963484,1,-0.38359714409012025,63.45638013589878,0,0,50.88436202372496,444.9963590615808
56,19.673096068487794,-132.05616311515635,50.3689258719932,0,-0.00902288353227878,-132.04714023162407,0,0,50.37794875552548,132.30637334141258
57,19.835688055642272,-110.99073813121605,49.151564287626854,1,-0.43590523312497037,-110.55483289809108,0,0,49.587469520751824,606.6058300059967
58,20.289508106085755,-25.518370459759,49.712086128588986,0,0.012120736539166026,-25.53049119629817,0,0,49.69996539204982,26.0037598392894
59,18.418416426673332,-243.2543186821424,48.32909340556869,1,-0.4769466503935082,-242.7773720317489,0,0,48.8060400559622,732.0721227245648
60,22.05186514647419,198.53913075327395,49.702612451242295,0,-0.9650117706271033,199.50414252390107,0,0,50.667624221869396,-197.38100876032064
61,19.749297757139768,88.41322031211865,50.99175964907125,1,0.6910600566002769,87.72216025551838,0,0,50.30069959247097,415.48521753654063
62,18.716198727413502,110.98610359425582,51.35674633873212,0,0.3916247882102129,110.59447880604561,0,0,50.96512155052191,-110.68169145039269
63,20.342852663725118,-251.70560610957153,52.73770634635605,1,0.4081313720729195,-252.11373748164445,0,0,52.329574974283126,776.5805039539017
64,19.337793157564956,-112.50739122482696,50.08458412511748,0,1.2853504315552047,-113.79274165638216,0,0,48.79923369356228,114.00530284490854
65,20.05697561576977,-17.98334039322191,52.68209994546943,1,0.5322596597724187,-18.515600052994326,0,0,52.14984028569701,539.5984689999524
66,18.08747241110067,-29.4489773689329,49.38547429559622,0,-1.4798007882562076,-27.969176580676695,0,0,50.865275083852424,28.533722271383304
67,19.94219458844777,107.16728254744181,51.07188317791259,1,1.3195466098497994,105.84773593759202,0,0,49.75233656806279,391.3807172491757
68,20.0028097848222,66.27808564328774,50.003219670060204,0,0.48747551377215,65.79061012951558,0,0,49.51574415628806,-64.19795335241548
69,21.616382137423237,-160.70826198236034,52.376835130042735,1,0.9986541509111565,-161.7069161332715,0,0,51.37818097913158,675.8869282725477
70,19.688070859509704,-218.5402980297593,46.92483858193743,0,-1.7416170052052424,-216.79868102455404,0,0,48.66645558714267,217.44786764025852
71,19.281934924539446,189.93816040203404,47.06944779130408,1,-0.573673618586482,190.5118340206205,0,0,47.64312140989056,284.8196189083675
72,18.988264626908684,-24.3339217234951,49.71004422448929,0,0.0677673747227215,-24.40168909821782,0,0,49.64227684976657,24.522502819675697
73,19.481570420051607,38.975801148171676,51.75906632414666,1,1.3213315403052077,37.65446960786647,0,0,50.43773478384145,465.52284806996084
74,20.38353880063793,17.25584101509752,50.57720436149849,0,1.144756206132453,16.111084808965067,0,0,49.43244815536603,-15.50328193604902
75,19.038306175413986,-64.42973978568857,49.265727050179166,1,0.5118760816719161,-64.94161586736048,0,0,48.75385096850725,553.1887596553041
76,20.95240449934912,38.86947469027889,49.496937476894225,0,0.19587156366036315,38.67360312661853,0,0,49.30106591323386,-37.96753120535959
77,18.40392414049677,-138.2682024693445,50.54889537769974,1,0.36285236089944256,-138.63105483024393,0,0,50.1860430168003,640.7813905291052
78,20.1026138629769,-209.4834963954847,48.63121704872407,0,-1.2001606869488797,-208.28333570853582,0,0,49.831377735672945,207.92479618662057
79,20.22296283772221,54.860381673876056,49.05908994425502,1,-1.2839575936604806,56.14433926753654,0,0,50.3430475379155,445.33748039285024
80,19.508398409746032,121.23492854359054,48.32826365228438,0,-1.3798296513840287,122.61475819497457,0,0,49.708093303668406,-122.19891823494821
81,20.07047670215121,-62.00940652951682,50.04561395483642,1,-1.1572016024623302,-60.852204927054494,0,0,51.20281555729875,571.6847457013943
82,17.602041630281246,0.06085219552629573,50.61974993423684,0,1.3907612868793797,-1.329909091353084,0,0,49.22898864735746,1.0623896420853396
83,18.544278307723587,-95.74071692379802,54.78047041032208,1,2.725868797301564,-98.46658572109958,0,0,52.054601613020516,617.905124327545
84,19.83959975243797,-8.746499324396378,50.393955270499646,0,0.15812876429454126,-8.90462808869092,0,0,50.23582650620511,8.174456407026097
85,18.16281587229342,80.1464872295733,47.73498621208675,1,-1.7186263837892324,81.86511361336252,0,0,49.45361259587599,412.124559615884
86,19.084796127096137,16.15615048068896,50.436346840258494,0,1.4195692139916447,14.736581266697318,0,0,49.01677762626685,-16.344030988371074
87,19.240824661744757,203.82945762836223,49.255536984603985,1,-0.3927795916359671,204.2222372199982,0,0,49.64831657623995,292.7748453304202
88,20.435602670028292,-128.34978406425668,49.693168063748246,0,-1.0788663367185152,-127.27091772753816,0,0,50.77203440046676,128.65094781808526
89,19.695475577905608,98.76531337095875,47.46917714906797,1,-0.7415482731427001,99.50686164410145,0,0,48.210725422210665,381.20516247427315
90,20.3449831117259,131.46454174329102,49.6365810741175,0,0.024356212361187256,131.44018553092982,0,0,49.61222486175632,-130.41903843834746
91,20.193483090428106,215.49225111845666,50.37052542677236,1,-0.679256529238086,216.17150764769474,0,0,51.04978195601045,292.9619244021664
92,21.231729634996956,145.6797059466791,49.43218941975301,0,-0.01999528941443465,145.69970123609352,0,0,49.45218470916744,-143.73457502785186
93,20.433495978554042,248.6115970252343,49.54157333530622,1,-1.0441625944755568,249.65575961970984,0,0,50.58573592978178,256.2851057454942
94,19.197937348859597,6.122902547275735,50.81271023612123,0,1.1764352230099482,4.946467324265787,0,0,49.63627501311128,-6.361212497569627
95,19.58425895953449,-223.81208712808987,50.27783230773819,1,0.4541692416509991,-224.26625636974086,0,0,49.823663066087185,724.2678712792183
96,19.849358224029018,107.25740267377215,50.57923153744385,0,0.33222591522652156,106.92517675854563,0,0,50.24700562221733,-109.28528575298134
97,18.406518835046032,-136.9653600790774,48.5992135587558,1,-0.880163070522497,-136.08519700855493,0,0,49.4793766292783,630.3288558462132
98,20.30250950122503,-4.761263775056771,51.17409645058529,0,0.03259102805261724,-4.793854803109388,0,0,51.141505422532674,4.967772784641968
99,19.979132185579406,-96.7298140499593,49.59491535751744,1,0.34440268536760726,-97.07421673532691,0,0,49.25051267214984,589.273809900253
100,19.347385995663462,-50.894499198525544,50.72057318559605,0,-0.589816881292508,-50.30468231723304,0,0,51.31039006688856,49.264496183121445
101,23.639378101805736,-207.509733372226,49.625006576212954,1,-0.2849736093131054,-207.2247597629129,0,0,49.90998018552606,707.4257039495316
102,22.185742734561373,54.6281441872155,51.55935974471905,0,1.3535587520929788,53.27458543512252,0,0,50.205800992626074,-54.00872566083439
103,21.02185622706083,91.07341489258039,49.429841251339845,1,0.22806870122789455,90.84534619135249,0,0,49.20177255011195,399.5639634508825
104,19.754624925145553,-1.17410987777853,50.12334859511767,0,0.42122376728715377,-1.5953336450656836,0,0,49.70212482783052,1.9952640440063847
105,18.68224352453757,-117.82394262192149,50.683270482741925,1,0.58674505929393,-118.41068768121542,0,0,50.09652542344799,618.4247737068403
106,20.11697614675962,62.526503439965715,49.61386708586936,0,-0.6836794170927639,63.21018285705848,0,0,50.29754650296212,-64.98678642832422
107,20.61657005288398,-5.419679674382606,49.8659438141884,1,-0.4390345843404678,-4.980645090042138,0,0,50.30497839852887,506.74789993742866
108,21.436490824777138,-109.87670170659594,49.0089353983517,0,-0.2717816778640931,-109.60492002873184,0,0,49.280717076215794,109.75000514094297
109,18.05338458992989,18.37038103196453,50.29682572451584,1,0.8194158473922164,17.550965184572313,0,0,49.47740987712363,478.06771236314006
110,20.06474589268445,-75.26617002762076,52.75971226554307,0,2.1060547369625424,-77.37222476458331,0,0,50.65365752858053,77.55574816151211
111,20.330911330926895,63.24909833507055,53.12371696610401,1,1.7310698198409418,61.51802851522961,0,0,51.39264714626307,453.00942456658515
112,20.326646388626216,181.6934196224491,50.08132372881157,0,-0.5478261337526387,182.24124575620175,0,0,50.629149862564205,-182.8436973561922
113,22.019899444342432,-101.9809893349254,50.25132203845813,1,-0.17677450435387765,-101.80421483057152,0,0,50.42809654281201,606.061885604304
114,20.07601774762869,-9.376042405165322,48.23334105677487,0,-1.2622149877214306,-8.113827417443892,0,0,49.4955560444963,7.890524788378199
115,20.941519671472108,156.4457655372503,50.081235737424485,1,0.10198015007388957,156.3437853871764,0,0,49.97925558735059,343.2057061698512
116,20.164418760001052,188.23070541306475,48.99824972754771,0,-1.1601184953392774,189.39082390840403,0,0,50.158368222886985,-191.224695263977
117,20.07966837356324,61.8215325276714,50.70230743398558,1,1.2396585658916663,60.581873961779735,0,0,49.462648868093915,435.19430328999425
118,18.59622056469109,42.068446636520804,51.508596382073314,0,1.3384662333519368,40.72998040316887,0,0,50.17013014872138,-39.04760916337813
119,18.23193340582163,48.02696933973702,46.89825148098038,1,-2.074631968189499,50.10160130792652,0,0,48.97288344916988,440.14996326850866
120,20.43308381581932,-22.949000776875295,49.367071705228156,0,-0.9970889379961575,-21.951911838879138,0,0,50.36416064322432,22.425741377376
121,19.62359530680783,35.759651035549915,50.264561395669894,1,-0.1553021573602194,35.91495319291013,0,0,50.41986355303011,468.64520408451654
122,20.93998896271702,-36.02559441995397,48.5945984658975,0,-0.8375833332433615,-35.18801108671061,0,0,49.43218179914086,35.90614647598204
123,19.91756387173812,37.09100133961219,48.33462044371028,1,-2.546344951107069,39.63734629071926,0,0,50.880965394817345,469.75284182960513
124,19.438069036416085,111.39291771407377,48.863414853600176,0,-0.9725270411649131,112.36544475523868,0,0,49.83594189476509,-113.92393932724693
125,20.35284150643869,-95.89835609877255,50.567079665457435,1,-0.0811102780322341,-95.81724582074033,0,0,50.64818994348967,600.4453091962104
126,19.75146002285228,163.01166122927822,51.90601644438763,0,0.37730220408116716,162.63435902519706,0,0,51.52871424030646,-161.9991335253213
127,21.232843388175315,-202.7665767049786,50.53279945128097,1,0.31317772235229924,-203.0797544273309,0,0,50.21962172892867,703.5877348292067
128,21.95348835700449,81.82693060748102,49.14400999328798,0,1.4596446973671944,80.36728591011382,0,0,47.684365295920784,-79.31067464105081
129,18.92008125718869,-48.49645386581494,53.07012564284869,1,2.0741418912528338,-50.57059575706778,0,0,50.99598375159585,560.2195799817986
130,18.765927994114545,-9.724130962484294,50.9741802448549,0,-0.1104982528234221,-9.613632709660871,0,0,51.08467849767832,9.617697073421791
131,21.829064555560045,63.82925621351438,49.91297204397529,1,-1.3527551890659688,65.18201140258034,0,0,51.265727233041254,447.35352362591226
132,20.38604358458067,-4.556667095904309,49.83553343496826,0,0.8992085569656757,-5.455875652869985,0,0,48.93632487800259,5.234626715280448
133,19.7630495947295,104.83600915531268,49.508356443870774,1,-0.23226397125729098,105.06827312656998,0,0,49.74062041512806,392.2167007421086
134,18.315019350687592,18.170135666365855,51.738663350290224,0,2.2161837500926924,15.953951916273162,0,0,49.522479600197535,-16.332151991674856
135,18.31227046873199,-13.425049003645011,50.725627289349546,1,0.8391168380151985,-14.26416584166021,0,0,49.886510451334345,511.28651309560155
136,19.57736686983424,222.21744004805606,48.49225231741778,0,-0.3453773693587042,222.56281741741478,0,0,48.83762968677648,-223.33333311771713
137,20.0909044313946,57.94980160937807,49.200484266153104,1,-0.27440181194613045,58.2242034213242,0,0,49.47488607809923,436.34292758506797
138,20.404549810965644,-177.422763651095,49.686016588832466,0,-0.2711048632084157,-177.1516587878866,0,0,49.95712145204088,178.72686022579376
139,19.918134662655127,-214.82983347120097,51.58949310361916,1,0.003805089271722522,-214.8336385604727,0,0,51.58568801434744,731.5062368781712
140,18.90134087441334,36.522963009362236,49.035786527780395,0,-1.1889811889738198,37.711944198336056,0,0,50.224767716754215,-38.91438311189054
141,20.92962366233762,-8.32416884651591,49.99914502766033,1,0.718129547517303,-9.042298394033214,0,0,49.28101548014303,503.79614648031026
142,21.1021560728619,-5.252094919459167,50.072415930226384,0,-1.67925460818908,-3.5728403112700873,0,0,51.75167053841547,4.006579451417687
143,20.77865012670725,-178.44950772540432,49.028611344669514,1,-1.094614392259102,-177.3548933331452,0,0,50.12322573692862,677.036192052996
144,21.154390570411344,75.78046612152656,47.4673257525721,0,-0.9196910513557071,76.70015717288227,0,0,48.38701680392781,-77.24310940158448
145,20.282724665357698,62.09655197538763,48.251509153358846,1,-0.30422309461769986,62.400775070005324,0,0,48.55573224797654,421.2993551039854
146,19.563213154772768,-27.99529923770357,49.522600274907596,0,-1.1195040536461873,-26.87579518405738,0,0,50.642104328553785,26.47827687086126
147,20.847743388245664,-148.97876432153942,52.693878356640965,1,1.5715333292862255,-150.55029765082566,0,0,51.12234502735474,660.9817395542531
148,19.073460289605187,80.75474646787256,51.55881068037889,0,0.9631662615677267,79.79158020630484,0,0,50.59564441881116,-80.80337743819126
149,20.79378537553955,-131.64025016894672,51.7537456380005,1,1.1755872339306996,-132.81583740287743,0,0,50.578158404069804,641.0493567645885
150,19.327017275918184,-41.43281391708677,50.1704211427379,0,-0.32082349906534335,-41.11199041802143,0,0,50.49124464180324,41.86248135711756
151,19.98902877158162,5.895890112798402,50.916194428067406,1,0.3776428181225154,5.518247294675887,0,0,50.53855160994489,498.7848367508839
152,22.402207526912253,244.60661776060803,48.31533210854774,0,-1.0246180855227531,245.63123584613078,0,0,49.3399501940705,-246.22956177203372
153,19.185425712264156,36.22527587230987,51.20187012387447,1,0.13538644964480023,36.089889422665074,0,0,51.06648367422967,476.2624273123575
154,20.069951474454033,36.494521941489694,50.67131670681981,0,0.8687048419491117,35.62581709954058,0,0,49.8026118648707,-36.00457066154483
155,18.85359194588064,97.6822845767162,48.25791341369866,1,-2.1133928380371674,99.79567741475337,0,0,50.371306251735824,403.18740624101656
156,19.93611123325937,-16.931285249504885,50.98748286648474,0,0.10940261710222754,-17.04068786660711,0,0,50.87808024938251,16.846737054848546
157,20.600752655349343,46.669437495864535,49.185447116811694,1,-0.502253811117036,47.17169130698157,0,0,49.68770092792873,450.3695255922723
158,20.861922089850633,67.69506847306967,52.32391239217377,0,1.9576544412595733,65.73741403181009,0,0,50.366257950914196,-65.06991938499831
159,22.063804116307598,-0.868228182405913,50.31561174080499,1,0.37152758416680326,-1.2397557665727164,0,0,49.94408415663818,501.3109371193856
160,19.631321166942545,-55.26092008041097,49.2443124344255,0,-0.08499044904739243,-55.17592963136358,0,0,49.32930288347289,55.50752429525985
161,19.85153907172471,57.88724155957927,49.89632797327938,1,-2.1518205638922496,60.039062123471524,0,0,52.04814853717163,458.85433928604164
162,20.074372151813737,49.92977727636029,49.09017299111598,0,-0.7869234700147707,50.71670074637506,0,0,49.87709646113075,-51.97462093787269
163,21.199006000973476,4.812371416574803,49.72993243933008,1,0.2324245001736884,4.579946916401115,0,0,49.49750793915639,492.69343156268167
164,21.451151756274285,-27.93144283298175,51.77304820684595,0,1.8996966731174754,-29.831139506099227,0,0,49.873351533728474,28.013799137656825
165,19.716244182942845,86.7786532226267,50.35875645057012,1,-0.795823366291735,87.57447658891843,0,0,51.154579816861855,425.86438808450424
166,19.519961555975385,-139.41615409715115,51.91647323292398,0,0.8955507514851403,-140.31170484863628,0,0,51.02092248143884,139.40308987364472
167,20.37889459806116,67.36022322126473,49.2141483681131,1,0.8240860107199077,66.53613721054482,0,0,48.39006235739319,418.8511679329592
168,21.130652345508846,-1.7730144460022894,51.05664008480818,0,1.345945156380712,-3.1189596023830015,0,0,49.710694928427465,3.7602671938162824
169,19.950533570317102,-121.36280602604381,49.843229047894944,1,-0.15818502131468617,-121.20462100472913,0,0,50.00141406920963,621.6576792546094
170,20.056385183435804,-127.45681701288343,51.03134736803209,0,1.7076098497774048,-129.16442686266083,0,0,49.32373751825468,129.67661897861692
171,18.103799783501703,21.182915790280568,48.516503225016095,1,-1.5195281718159388,22.702443962096506,0,0,50.03603139683204,477.7938067500523
172,19.874890269876555,130.44653132064607,51.22909270163572,0,1.4861827152709028,128.96034860537517,0,0,49.74290998636482,-128.4894388162409
173,20.9363877367328,91.57299990761575,48.18079097502164,1,-1.093909754295577,92.66690966191133,0,0,49.27470072931721,400.1299163236063
174,19.246675401577285,-80.31012507591463,50.75001465585595,0,0.38185234911135724,-80.69197742502598,0,0,50.368162306744594,81.09335594459742
175,19.440681895941285,80.11045839626311,49.00386084973013,1,-0.6415453367245687,80.75200373298767,0,0,49.6454061864547,416.3839352675117
176,20.498921307603077,8.80021927134214,50.21082841647557,0,0.10774015970581753,8.692479111636322,0,0,50.10308825676975,-7.956962146635614
177,19.927730101100025,-22.900325907963072,47.55561670977363,1,-1.307135860653651,-21.59319004730942,0,0,48.86275257042728,510.76288277599207
178,20.659725759247216,-4.065165108798006,49.057899343086945,0,-0.6342828963818212,-3.430882212416184,0,0,49.692182239468764,4.265969905931973
179,19.61172254326713,-1.0793204946734551,49.711825139632396,1,-0.6965526382499775,-0.38276785642347766,0,0,50.40837777788237,503.21636242808455
180,20.049120240582358,-152.01579852569157,50.524734701990184,0,1.1612464091610057,-153.17704493485257,0,0,49.363488292829174,152.57719838439135
181,18.931132913936242,80.76860259266329,52.356625678993666,1,1.165238694460029,79.60336389820326,0,0,51.19138698453364,431.8677270856488
182,20.46502571044293,-276.21570927605575,51.07881281828624,0,0.9955174993787452,-277.2112267754345,0,0,50.083295318907496,278.7111298520117
183,20.741993014668505,33.607246141690226,49.73248070048353,1,-1.4215655245816678,35.02881166627189,0,0,51.154046225065194,477.50469417500966
184,20.255633251131083,133.6482276827447,48.32072464669631,0,-0.08299284811451864,133.73122053085922,0,0,48.403717494810834,-134.7956828181068
185,19.13264603636726,37.90298420671898,49.21836548633357,1,-1.0682529782726264,38.97123718499161,0,0,50.28661846460619,461.9336225194718
186,18.96239959739075,-81.5717556144952,50.04729746656765,0,-0.35771634831378085,-81.21403926618142,0,0,50.40501381488143,82.32088238926463
187,20.38750164551478,214.61050948151563,50.598553913464976,1,0.799938747250929,213.8105707342647,0,0,49.79861516621405,283.77082815569366
188,20.06675944284417,9.56246330372406,46.75778924577972,0,-1.3368103887638545,10.899273692487915,0,0,48.09459963454357,-12.431915516710898
189,19.48302728067242,-225.99809994389568,50.3639471970037,1,-0.7655455929957217,-225.23255435089996,0,0,51.12949278999942,736.2461456534016
190,20.26763678946937,3.6234287185012435,50.95251630040387,0,0.6010466757978549,3.0223820427033887,0,0,50.35146962460602,-2.473295951411835
191,18.545704076188382,-27.50638838849685,53.042822742439654,1,1.2773557588628477,-28.783744147359695,0,0,51.76546698357681,546.4966820786856
192,20.09460684381765,5.005328073074219,51.468141086195374,0,0.6547633334974744,4.350564739576745,0,0,50.813377752697896,-5.984465439830442
193,18.4816315230907,171.14524575296963,49.23511464993651,1,-1.303317916182349,172.44856366915198,0,0,50.538432566118864,333.68564149053867
194,20.852737947276395,22.112508192148013,52.90436671039889,0,1.1631939299261513,20.94931426222186,0,0,51.74117278047274,-20.817288570505227
195,19.55514295419236,26.25922382450051,50.707969961840035,1,0.3975233843210173,25.86170044017949,0,0,50.310446577519016,478.2898177926861
196,21.328772864203174,45.11796187710739,52.130746122236374,0,1.8244890471376332,43.29347282996976,0,0,50.30625707509874,-45.597125464536916
197,19.16236697684437,57.0503092145434,49.07965208382706,1,-1.2511854233234405,58.30149463786684,0,0,50.3308375071505,442.56076553698983
198,19.72770180109392,13.385889468793643,50.91281265895126,0,0.4283497923681876,12.957539676425455,0,0,50.48446286658307,-12.698269130807775
199,18.435098843751152,111.76404795043473,49.634156645832505,1,-0.4110662484077296,112.17511419884246,0,0,50.04522289424023,386.4359138860754
200,20.900746594515375,26.137510746529504,49.94818843127667,0,-0.2868892510566222,26.424399997586125,0,0,50.23507768233329,-26.20729960160583
201,19.164917271015433,-95.97954660787593,49.91881805282184,1,-0.09451186397019813,-95.88503474390573,0,0,50.01332991679204,597.1908959148875
202,19.012844333193915,-5.395871033285367,51.50636994613546,0,1.1705481862639135,-6.566419219549281,0,0,50.33582175987154,7.296119649379411
203,19.286741804902707,-100.24456113861213,50.04331365339929,1,0.3734791715816093,-100.61804031019373,0,0,49.66983448181768,596.397551851357
204,21.262461942673838,31.926546704792443,51.70773383306864,0,0.08682547060204686,31.839721234190396,0,0,51.620908362466594,-32.96915994912041
205,18.50431806229019,-220.9368066120889,48.79405311714055,1,0.27409036321070257,-221.2108969752996,0,0,48.519962753929846,706.0974495727207
206,19.423732517595994,29.27534370321183,53.47406885776257,0,2.9090494319782034,26.366294271233627,0,0,50.565019425784364,-28.405332985981506
207,20.15952683126174,42.368155972672014,49.64848723751832,1,-0.41004218035391365,42.778198153025926,0,0,50.05852941787223,458.46517297913084
208,19.944475135984984,73.61150554824671,49.11051445576079,0,-0.501191707722662,74.11269725596938,0,0,49.611706163483454,-73.98918712095944
