,x,y
167,A,86.41824862886324
168,A,87.93156532906646
169,A,94.76056967854338
170,A,91.18413428052784
171,A,103.79270719650775
172,A,85.68973895809255
173,A,104.48907222567053
174,A,103.51647641062704
175,A,105.48464315842917
176,A,88.24070387910425
177,A,108.35604447304112
178,A,108.94722455054026
179,A,84.59281532100054
180,A,96.45183083389115
181,A,106.50799032680798
182,A,110.91904599762164
183,A,85.59586814736788
184,A,108.01703392501524
185,A,99.22753619840101
186,A,98.57792146366319
187,A,116.69020587149355
188,A,120.67754569381641
189,A,91.97911582342381
190,A,95.61364982410862
191,A,87.33213804801518
192,A,106.17086512874926
193,A,95.85148635845427
194,A,97.456705606728
195,A,99.47002593164174
196,A,92.65448889550078
197,A,92.00845265190522
198,A,102.55321471107688
199,A,97.47930749474196
200,A,113.2306851027358
201,A,98.39589408204282
202,A,100.82410142329344
203,A,91.34004310211702
204,A,84.1908057424867
205,A,88.98581261468352
206,A,90.91709509217887
207,A,104.98362554926479
208,A,108.31444702170839
209,A,78.39152912174698
210,A,94.04970082927635
211,A,94.42048332370652
212,A,109.00809500929799
213,A,87.66066668241693
214,A,85.43449102882298
215,A,99.15798202634359
216,A,86.05480037627122
217,A,104.71696989389073
218,A,94.91667047932
219,A,89.33909259780155
220,A,101.59816805390871
221,A,94.82804671127417
222,A,84.47385287541172
223,A,110.68090770243853
224,A,81.79843883672605
225,A,89.8816656771464
226,A,86.00668912582542
227,A,100.53626968843024
228,A,105.39820794406786
229,A,93.98394001696572
230,A,95.00590665698991
231,A,96.27919688914838
232,A,105.29925024518275
233,A,87.96835420272062
234,A,110.41131995212224
235,A,75.86030849060433
236,A,93.06806766324738
237,A,100.77028738799407
238,A,91.29378316446984
239,A,103.28836653208258
240,A,115.77984869340997
241,A,116.35241936304595
242,A,103.33790417088795
243,A,106.901333341669
244,A,107.52951445542915
245,A,106.31713951611728
246,A,90.60173925953143
247,A,88.33732735670118
248,A,92.53470439942657
249,A,102.4152340673729
250,A,79.25049066964702
251,A,115.53178721918077
252,A,109.19489685773993
253,A,123.43946086940662
254,A,85.29357846350044
255,A,102.99018903110105
256,A,101.82136556290077
257,A,97.71120752784988
258,A,114.50067893347932
259,A,103.43392869580774
260,A,101.65801328105272
261,A,106.50770773102066
262,A,114.70633017129579
263,A,114.13497170410133
264,A,106.06659819846946
265,A,85.47563447433879
266,A,101.15042607546428
267,A,93.76691505166391
268,A,93.10934966695677
269,A,89.09823639442277
270,A,108.8875623625458
271,A,115.5280832377198
272,A,108.50131691538111
273,A,92.00040175236667
274,A,111.35144640431551
275,A,97.40382303088332
276,A,96.14515087706519
277,A,94.69225764229408
278,A,110.99045064994054
279,A,101.74880322669587
280,A,92.66050140834048
281,A,88.85611707341799
282,A,117.63606700161938
283,A,106.52284646061038
284,A,102.59399554139905
285,A,123.65965228779343
286,A,91.59149356365742
287,A,100.85917548853705
288,A,107.07732159284521
289,A,95.41025543894818
290,A,93.80360142823581
291,A,104.88406107526453
292,A,107.53227531962642
293,A,90.85655180781767
294,A,98.06621903281236
295,A,97.64121874406149
296,A,95.67972107927795
297,A,113.9447214435533
298,A,111.36218707728669
299,A,104.2151938816868
300,A,99.40899355622177
301,A,96.23925632273851
302,A,96.97472787533226
303,A,84.22348167479842
304,A,99.29817955669502
305,A,100.27450577726371
306,A,114.40984270330165
307,A,119.21022961880824
308,A,100.15877012288644
309,A,88.78070950098004
310,A,112.05859957148377
311,A,90.86510349641084
312,A,98.13556786217158
313,A,90.59752774851951
314,A,87.80970451186204
315,A,95.85240980947844
316,A,119.77361423545722
317,A,87.2838223098956
318,A,97.4721172462653
319,A,91.70906722821762
320,A,104.54569373764063
321,A,103.45224878864974
322,A,92.85680356328743
323,A,103.53445063224103
324,A,108.80687830165769
325,A,97.78359085256415
326,A,95.10159043766066
327,A,92.48590609441354
328,A,102.92930931819825
329,A,96.16543949243724
330,A,102.43951887462106
331,A,84.05724348852502
332,A,107.88590840605413
333,A,115.13219808480584
334,A,112.5317358500615
335,A,103.48838624587529
336,A,103.82545138096715
337,A,83.63572609878307
338,A,108.22516749499346
339,A,99.56444282174898
340,A,104.97344916225832
341,A,90.58072883696751
342,A,93.7101431523793
343,A,89.22184316667182
344,A,113.70088689182076
345,A,108.72230463302606
346,A,88.89675238247997
347,A,94.53295888898415
348,A,94.18215382392715
349,A,101.21830308238589
350,A,99.60053192497737
351,A,97.84283477001102
352,A,97.02960314103046
353,A,93.42883433455171
354,A,91.9178453090859
355,A,91.88652794753439
356,A,105.48162836731268
357,A,101.38529183026166
358,A,113.96446580513438
359,A,107.59588706511796
360,A,97.09891745245585
361,A,92.66350026478746
362,A,117.38888184446716
363,A,112.95367108153764
364,A,85.26509685153204
365,A,103.75417698637662
366,A,94.45662161201777
367,A,110.30917570220097
368,A,94.29625664243665
369,A,121.20460743240282
370,A,105.20747214047294
371,A,89.44984079994533
372,A,111.79985316265461
373,A,114.09943711312397
374,A,116.35900016919354
375,A,105.53407023732369
376,A,90.64632082027804
377,A,109.93682638121393
378,A,90.64996823782711
379,A,109.2328994251973
380,A,107.19471037541197
381,A,92.46290377250489
382,A,107.59149350152128
383,A,98.49660391768532
384,A,88.75710719433417
385,A,122.82708671914266
386,A,103.59945000365356
387,A,90.35412900075607
388,A,91.93790287527207
389,A,89.81025708888049
390,A,105.12542821637555
391,A,91.89572529726023
392,A,113.84474072719688
393,A,93.75748887427483
394,A,95.76149340810613
395,A,101.53358568208147
396,A,80.31808278334736
397,A,99.30479953184535
398,A,90.39863022830758
399,A,101.51796800581138
400,A,89.83207728979578
401,A,87.41051053221737
402,A,91.000976567813
403,A,93.43470131211762
404,A,83.4740359545372
405,A,100.88015785993693
406,A,83.36477539869976
407,A,104.77822212159461
408,A,115.05281183400577
409,A,98.91934363888166
410,A,111.64716662883006
411,A,106.18224553223321
412,A,100.15130129112528
413,A,104.30573815796947
414,A,96.93096071747243
415,A,105.01863692183798
416,A,90.29562280845916
417,A,105.47625427397631
418,A,111.0708361120722
419,A,112.1445782078867
420,A,89.29976384629795
421,A,109.27492600106893
422,A,94.91982736166732
423,A,97.88237391576669
424,A,89.57131810108474
425,A,100.0374179492984
426,A,96.13888588546695
427,A,109.34820567548194
428,A,101.9018077332288
429,A,96.73725915577862
430,A,103.37925443667166
431,A,94.59445982208159
432,A,95.93217311923978
433,A,96.58573031575246
434,A,113.0650330621354
435,A,103.75859573166
436,A,96.69978959390245
437,A,103.08767751873914
438,A,106.8101430316266
439,A,89.9662103322652
440,A,97.3775636000237
441,A,110.04154132845372
442,A,92.73128807385697
443,A,103.94175449784039
444,A,100.35854470194636
445,A,109.76982167148242
446,A,85.87267187198604
447,A,93.79179725131604
448,A,84.82281444104575
449,A,106.9596027527015
450,A,110.39230325528534
451,A,112.82817755339826
452,A,76.05089408794731
453,A,107.40398429813645
454,A,102.24406468732157
455,A,105.00137554644384
456,A,91.17515427155226
457,A,86.52701585327941
458,A,93.24855661336967
459,A,107.11841328928281
460,A,100.87645692312357
461,A,100.73820316680714
462,A,95.71703207288512
463,A,106.54117359757048
464,A,108.31868126061948
465,A,97.06960914128872
466,A,90.09898635386044
467,A,103.96676225243723
468,A,97.71551651649985
469,A,117.2103526655162
470,A,111.22278303725808
471,A,80.9343816915291
472,A,90.10945708716301
473,A,95.00429963096116
474,A,95.21328321339789
475,A,88.70589614849986
476,A,92.63441247816472
477,A,113.38609719409503
478,A,98.57618015641667
479,A,89.30729819500812
480,A,103.26018748276861
481,A,89.34957344914596
482,A,94.98401808633407
483,A,77.70619698035578
484,A,91.11784582480601
485,A,93.78842243568711
486,A,105.56851201439234
487,A,100.65957945607929
488,A,75.25730259883595
489,A,97.46833243309342
490,A,90.2801047696964
491,A,101.82150800972403
492,A,97.84635930657271
493,A,107.75314309426412
494,A,106.07335909608645
495,A,116.99371894740403
496,A,114.4004893273247
497,A,111.03617205985812
498,A,96.76875708061931
499,A,89.26823575766551
500,A,96.62162410775275
501,A,106.6250748655512
502,A,112.82120873879661
503,A,101.97239014507909
504,A,103.64604527391467
505,A,109.4412778215824
506,A,96.01886383019195
507,A,107.71540861832692
508,A,114.66002028087043
509,A,103.31193879751234
510,A,96.92805493007133
511,A,104.71554867952517
512,A,90.63856479772912
513,A,89.80132263734569
514,A,89.73880523909199
515,A,104.53998966440815
516,A,105.30651093887958
517,A,112.43080949081893
518,A,92.04113026514449
519,A,84.21535491154415
520,A,91.2313462278073
521,A,109.35264047084173
522,A,101.18109429139238
523,A,76.10930747096054
524,A,84.98235638282172
525,A,108.22095122108075
526,A,104.72246553379902
527,A,95.61061853477729
528,A,100.24585976229469
529,A,104.61970989107247
530,A,123.29643576468384
531,A,90.06547671157155
532,A,108.08981477299618
533,A,84.1309641320024
534,A,99.88338553616818
535,A,92.7281295066945
536,A,102.29760855339138
537,A,84.19569589680158
538,A,116.42766961611451
539,A,104.90398867718542
540,A,93.05399362394631
541,A,97.67050606237557
542,A,97.99681875514605
543,A,118.75726708470148
544,A,109.08643427383102
545,A,92.30814086241098
546,A,99.63323383890828
547,A,92.45518322370509
548,A,89.38781475871804
549,A,105.02097973542173
550,A,107.80796320070432
551,A,108.95905085331553
552,A,95.59353280396817
553,A,97.09856878343538
554,A,101.73641210926274
555,A,106.22933537155387
556,A,93.75278211237787
557,A,100.75369416421053
558,A,108.33473213259012
559,A,92.60326811607803
560,A,114.0899452535857
561,A,100.62346687521891
562,A,100.83061203706156
563,A,111.02997866975751
564,A,98.36363461455937
565,A,106.45561322338999
566,A,105.99878572759904
567,A,91.82371040516003
568,A,107.55855298636205
569,A,97.48260796838078
570,A,101.54658539954094
571,A,94.36442179671307
572,A,116.2481985407238
573,A,104.34861881153373
574,A,112.85171017874109
575,A,103.63642136949531
576,A,104.60301441770676
577,A,85.90057093786578
578,A,106.49808799882734
579,A,91.692988511725
580,A,108.685468243558
581,A,103.21839175900203
582,A,108.1420804509022
583,A,90.8195444135589
584,A,108.22108158679306
585,A,105.56559873711922
586,A,99.40823350614403
587,A,107.239042090703
588,A,102.95850780448056
589,A,83.168661553944
590,A,100.04861511628597
591,A,91.39021913483003
592,A,117.00934527218996
593,A,98.75052432824388
594,A,86.27994111568394
595,A,95.39657266262742
596,A,105.02930853530914
597,A,101.48163412285996
598,A,106.35678609383062
599,A,74.04008860753166
600,A,85.4547103098061
601,A,102.90605457288525
602,A,106.77804924119329
603,A,99.58181103747931
604,A,84.25247437563885
605,A,90.5956776369829
606,A,102.11330432201191
607,A,92.50687250985159
608,A,94.32461086891175
609,A,101.33131925959036
610,A,85.92765712844212
611,A,85.725634533643
612,A,85.026903722253
613,A,94.93235308266395
614,A,97.90809688435162
615,A,91.61439609520764
616,A,96.84239349569953
617,A,103.02872250635691
618,A,91.63982873080444
619,A,117.31620781275134
620,A,93.39672670715483
621,A,118.27637709812193
622,A,87.77008104407443
623,A,100.98532420649018
624,A,77.46663645311571
625,A,77.83460945209318
626,A,111.17306211880013
627,A,94.17552038317571
628,A,96.20048074809011
629,A,77.21853995193858
630,A,108.77175160948664
631,A,87.39595981801256
632,A,122.4752769722278
633,A,120.22472895061982
634,A,106.58780275418212
635,A,94.29457291984826
636,A,109.55775525646592
637,A,99.62623534118224
638,A,106.00948382581127
639,A,106.93389119478186
640,A,99.234041936043
641,A,88.91367274748319
642,A,78.02481675737651
643,A,113.08914294402798
644,A,102.63788797616148
645,A,98.16270699406677
646,A,96.62139550073796
647,A,112.99341362163536
648,A,121.56026512423317
649,A,102.55350323092726
650,A,92.38805547818065
651,A,117.09418242905484
652,A,87.11467620463193
653,A,110.50829141254582
654,A,92.38354772993186
655,A,103.07964419181225
656,A,109.1541941882116
657,A,119.05380722744741
658,A,86.3740560377128
659,A,109.6572830605783
660,A,92.4696833803999
661,A,81.37715295224146
662,A,85.88200760112223
663,A,97.45678096772734
664,A,83.17770654749216
665,A,103.34178824934465
666,A,97.63577641693271
667,A,100.99843654192128
668,A,100.09017105518332
669,A,120.31935976655471
670,A,106.90144888476559
671,A,76.02668786967354
672,A,95.38470212318359
673,A,82.09749534509139
674,A,101.37598450201871
675,A,111.57857703499589
676,A,106.27559292524573
677,A,95.63991173071348
678,A,91.05890344796627
679,A,109.85135885857254
680,A,93.41496963946554
681,A,112.14552327477492
682,A,116.53461682000025
683,A,103.06883382226994
684,A,105.1012566716823
685,A,96.42769317425562
686,A,120.96570144407012
687,A,101.17360566502086
688,A,123.73634991314279
689,A,105.31391968159066
690,A,114.53962184384271
691,A,91.93659463721039
692,A,106.8186981824143
693,A,87.55424874882051
694,A,96.65145939830978
695,A,103.63086563474494
696,A,117.20989852003433
697,A,104.45760135157265
698,A,88.68992318048032
699,A,106.19951991718725
700,A,115.73295818716339
701,A,114.17738559592308
702,A,101.61713759562096
703,A,93.75505384782518
704,A,110.53099653036152
705,A,98.96453705742611
706,A,99.29130791065418
707,A,110.80986996006106
708,A,89.6328671084505
709,A,86.92851800122801
710,A,81.88080200461545
711,A,104.0680144491938
712,A,91.48045887489965
713,A,109.44604179360536
714,A,98.91120678344467
715,A,97.93772617571369
716,A,111.43317863024035
717,A,102.31907186117242
718,A,98.80941815569
719,A,82.36552399472815
720,A,96.75091448328577
721,A,93.73002343725231
722,A,96.41283444441962
723,A,92.37654982706869
724,A,95.38639518048963
725,A,106.67199818406066
726,A,113.0389425705358
727,A,98.37545257686284
728,A,109.97031673496734
729,A,116.24265632324074
730,A,80.41357890818755
731,A,92.81318048301817
732,A,83.68971133064882
733,A,101.06578179166146
734,A,95.79463161550892
735,A,97.82571831812517
736,A,80.52297132381527
737,A,82.42388859816727
738,A,78.96660093038585
739,A,105.46278145161583
740,A,97.98937740211011
741,A,84.93589612357553
742,A,109.10255700396931
743,A,93.86776110051332
744,A,101.16056319401237
745,A,102.54752983064671
746,A,94.3327283250148
747,A,101.7169818970819
748,A,103.39794453800654
749,A,103.01622002998256
750,A,111.90780172511764
751,A,110.73312274374845
752,A,81.4771108663246
753,A,97.97142033575554
754,A,100.55572813084198
755,A,114.91112343998932
756,A,106.35642458909409
757,A,102.11879183040391
758,A,108.58525449458966
759,A,107.511336453426
760,A,109.36600107892438
761,A,87.15120915335288
762,A,99.61459784667029
763,A,109.17292498387971
764,A,97.12793241461424
765,A,97.08673418334006
766,A,116.22087488501114
767,A,88.25428966963153
768,A,117.63374176749937
769,A,95.40836930974105
770,A,103.0293785842952
771,A,92.40808188190199
772,A,100.87426607775161
773,A,101.77955901982128
774,A,102.51945394796559
775,A,104.21969471324269
776,A,98.38948892235712
777,A,80.75149231991688
778,A,96.64170778653994
779,A,101.67609203002795
780,A,100.6187928274286
781,A,112.55151993807479
782,A,108.33594421901788
783,A,89.27321419537073
784,A,98.4321700618743
785,A,98.24019961859275
786,A,110.16393018364657
787,A,100.48645797165517
788,A,92.42489564497038
789,A,126.28032960763828
790,A,98.9088964703486
791,A,92.81250101466138
792,A,93.15008937800036
793,A,109.01305291153375
794,A,99.34998182615071
795,A,90.68170264391708
796,A,75.75048211799138
797,A,94.99436573580094
798,A,89.36446672312736
799,A,112.1759051459549
800,A,107.61835704862442
801,A,94.94442363869393
802,A,84.85671246161807
803,A,100.87324240305792
804,A,109.44735254352126
805,A,108.64032243338717
806,A,100.2770596842099
807,A,97.32971732951478
808,A,107.09425921879537
809,A,98.99679365723293
810,A,108.06520853505519
811,A,94.504893413174
812,A,94.27845332088894
813,A,114.11678820271788
814,A,95.18063355889159
815,A,80.01853604163837
816,A,99.43636535708173
817,A,110.57135032626678
818,A,111.36689608817034
819,A,107.45271269787813
820,A,113.60237242252674
821,A,91.84355016366779
822,A,104.45458903112849
823,A,119.67417669873385
824,A,101.57451542037333
825,A,80.35946570430225
826,A,81.23512020277828
827,A,96.25119623568135
828,A,105.6299665398239
829,A,118.95126378042688
830,A,85.29168485667545
831,A,113.97802620574488
832,A,83.12508200003558
833,A,115.79900534772334
834,A,112.11938221106577
835,A,84.4657597421565
836,A,97.99290015386018
837,A,100.59459390964919
838,A,76.79813916256222
839,A,96.35725065363607
840,A,111.32802993422494
841,A,107.78388481749214
842,A,104.45343311674569
843,A,101.29905025149678
844,A,93.96734803963639
845,A,105.29394348662817
846,A,91.75814229072814
847,A,98.32220491160744
848,A,116.17354170983249
849,A,78.63624216749852
850,A,104.30651970389397
851,A,86.82658915004188
852,A,88.50141217949695
853,A,100.71205202770457
854,A,100.99430732611306
855,A,93.45748604940698
856,A,102.40498965402868
857,A,106.16813375417871
858,A,106.33752756655974
859,A,107.11125869835261
860,A,99.80478060881266
861,A,104.5886715270737
862,A,88.98024635933119
863,A,120.70340987237432
864,A,89.11771086051593
865,A,96.74404787645086
866,A,97.88215218170815
867,A,91.95507533299575
868,A,110.95612858105055
869,A,108.05555691068678
870,A,89.69169559587002
871,A,115.1683413342774
872,A,105.47266349064626
873,A,102.01119628961185
874,A,95.64512675935157
875,A,96.7266508062277
876,A,102.14287036993844
877,A,91.11130616596662
878,A,103.96753998936317
879,A,110.72548252326314
880,A,88.12409388721765
881,A,106.39024527793165
882,A,93.35829954942494
883,A,109.3115905726289
884,A,96.60250556116513
885,A,96.5215559467593
886,A,106.26937540055222
887,A,89.81654570902201
888,A,112.78326711659575
889,A,97.79486044570801
890,A,91.45921299263269
891,A,85.70208852351008
892,A,95.31583143328277
893,A,114.92448702615086
894,A,97.87004294705964
895,A,109.10738645425107
896,A,87.09258008990322
897,A,97.44050680438995
898,A,100.80950210779359
899,A,91.46938107524002
900,A,80.9248505776441
901,A,99.25981235163759
902,A,114.00236718693158
903,A,98.29590535820812
904,A,103.33391824224917
905,A,93.02421086224965
906,A,98.38365776407778
907,A,93.81511048233797
908,A,79.89238636981048
909,A,106.37792767320616
910,A,86.39087018704615
911,A,99.06182906454954
912,A,113.32032910039564
913,A,85.77078118562514
914,A,113.4192672784334
915,A,120.82030300145803
916,A,95.64611734711083
917,A,99.15397956590836
918,A,100.69483422762995
919,A,89.89499747794389
920,A,94.005944837283
921,A,99.1896234205048
922,A,91.88773840201503
923,A,107.35808160035948
924,A,109.76302947722506
925,A,108.21357405216207
926,A,104.66913150318814
927,A,114.34532753308903
928,A,78.57074624826406
929,A,102.79556594418297
930,A,79.72689830403033
931,A,93.38523648887741
932,A,107.23107606019198
933,A,89.2719513281242
934,A,119.99651307248715
935,A,122.09537802571468
936,A,99.97736835482203
937,A,105.24329527253938
938,A,107.13696599981127
939,A,90.9586637291866
940,A,100.67460966287742
941,A,94.70906816684976
942,A,82.73954512841654
943,A,91.17665351822353
944,A,103.89200632609653
945,A,82.91548510231863
946,A,93.04248783819558
947,A,121.22140550379402
948,A,107.70550937727855
949,A,97.31206096137005
950,A,76.2967180098522
951,A,101.78471161064911
952,A,92.37874735699818
953,A,94.04316085058406
954,A,113.46592540635284
955,A,98.81603832243286
956,A,96.22195999774
957,A,102.11981248433888
958,A,83.6101483810189
959,A,105.64507932989727
960,A,93.90739205646327
961,A,105.64101910186206
962,A,91.80694951747165
963,A,67.58154249373236
964,A,107.45736410887531
965,A,94.68890920530356
966,A,90.9305650579432
967,A,104.17221086426999
968,A,105.03078436454004
969,A,84.86338160381527
970,A,92.4093931517964
971,A,90.90347877500275
972,A,103.43851569619113
973,A,95.75484651587469
974,A,73.1607811261776
975,A,102.87764035463609
976,A,94.15523807886065
977,A,97.0422375638986
978,A,111.8097263943147
979,A,90.45816076548127
980,A,115.40016632661668
981,A,91.82305174660965
982,A,108.81618045086807
983,A,108.10910030422501
984,A,95.82244571408853
985,A,103.52749933114204
986,A,108.24402363422008
987,A,90.57824499776824
988,A,88.20698310686691
989,A,96.93844114503
990,A,96.69061633928666
991,A,107.11253171132003
992,A,107.93050966927824
993,A,97.172747637656
994,A,78.715438037295
995,A,78.73782610683571
996,A,100.47273156090742
997,A,116.48120397570267
998,A,106.39085536424962
999,A,96.27398309078363
1000,A,100.47943008556497
1001,A,79.32856656398712
1002,A,106.79090309848058
1003,A,104.78187851716315
1004,A,101.40878214966098
1005,A,102.52310845925277
1006,A,80.98928754783063
1007,A,97.29941927914935
1008,A,115.74301051433413
1009,A,102.04953999948799
1010,A,90.99064571284629
1011,A,100.24586481945286
1012,A,86.00330753812176
1013,A,106.10466905096648
1014,A,64.52455511589477
1015,A,99.61441029695327
1016,A,93.14783624660986
1017,A,107.4236835899685
1018,A,82.12490714283007
1019,A,105.86808259389119
1020,A,97.51237562169563
1021,A,97.12063314117405
1022,A,102.9892094936491
1023,A,106.20080676392887
1024,A,112.72742730418831
1025,A,105.73975731826881
1026,A,96.90080534769126
1027,A,85.67026656135276
1028,A,102.76772149250958
1029,A,109.64400940526582
1030,A,95.25289388940696
1031,A,103.59998744038674
1032,A,102.3870991685259
1033,A,97.34241473712345
1034,A,106.60915691568053
1035,A,96.41268453766305
1036,A,115.992268422793
1037,A,84.88218346291303
1038,A,102.05802696002512
1039,A,109.69771955957154
1040,A,101.16364660012177
1041,A,88.30871215690415
1042,A,102.25372882039413
1043,A,115.00558474295781
1044,A,110.01919423957423
1045,A,131.42029352327563
1046,A,101.57081991255785
1047,A,97.28766075145347
1048,A,92.19198035473846
1049,A,86.74754357963145
1050,A,95.30893730743831
1051,A,92.85984506128509
1052,A,110.55919141131902
1053,A,97.71303963665405
1054,A,94.04645608126725
1055,A,105.06394546475744
1056,A,96.74000470700028
1057,A,99.85800470580804
1058,A,97.28561370835968
1059,A,107.67212871265059
1060,A,92.86066020804608
1061,A,112.21190053439524
1062,A,115.44970317677269
1063,A,104.22808670074802
1064,A,98.79685351353571
1065,A,91.0243595261023
1066,A,84.1470007884741
1067,A,91.31114630640396
1068,A,93.01158346749388
1069,A,97.3500242309027
1070,A,79.77711333661603
1071,A,104.91039218910008
1072,A,103.67627502215323
1073,A,92.8757638618669
1074,A,97.83089923866918
1075,A,97.31295344437805
1076,A,115.4496786424722
1077,A,105.74422481090976
1078,A,98.99516021574699
1079,A,98.87587885860505
1080,A,97.85361445386391
1081,A,108.38727883991523
1082,A,94.10008470506087
1083,A,117.51551004818657
1084,A,92.61916544431601
1085,A,88.32184286418197
1086,A,107.25446674099813
1087,A,107.01392078517172
1088,A,100.17597347996424
1089,A,96.77464768674113
1090,A,108.33024945608906
1091,A,120.38184125102839
1092,A,110.37737470569145
1093,A,101.97049003176976
1094,A,99.98614318984163
1095,A,106.66032138537007
1096,A,108.02177617083731
1097,A,112.31337727368839
1098,A,103.08959267056092
1099,A,104.71383127094505
1100,A,99.78781231843939
1101,A,98.34169653322088
1102,A,115.05711785576736
1103,A,102.63970878540825
1104,A,115.6219492192317
1105,A,101.38288128041313
1106,A,86.6883589513916
1107,A,116.11809697259514
1108,A,100.28426108229769
1109,A,104.00357584347154
1110,A,101.36923976758717
1111,A,83.47493314739597
1112,A,86.8930644674342
1113,A,91.26625082853116
1114,A,99.41204567238927
1115,A,90.11031777297926
1116,A,96.9919087946499
1117,A,92.1078510737734
1118,A,105.6810505122165
1119,A,109.31793759388991
1120,A,105.00626672471566
1121,A,111.76601841291922
1122,A,83.39693057640972
1123,A,98.8665145114141
1124,A,119.27719371891124
1125,A,88.39427792414871
1126,A,87.484113476183
1127,A,92.03906878159123
1128,A,102.91527725469007
1129,A,98.97910718197694
1130,A,97.02895462990537
1131,A,91.93969788966322
1132,A,90.7633133963418
1133,A,91.16419040114684
1134,A,102.95333711395142
1135,A,94.643181641528
1136,A,95.53390556586945
1137,A,104.16486321655726
1138,A,90.19902808618485
1139,A,117.72805027433846
1140,A,91.10613512087508
1141,A,92.11182630816529
1142,A,91.91741418361337
1143,A,120.9361232448628
1144,A,105.03821821246945
1145,A,108.06797469562896
1146,A,89.89643226192271
1147,A,91.33967481402834
1148,A,93.63723457076155
1149,A,99.96126712652938
1150,A,95.12309339569104
1151,A,98.09648554717401
1152,A,88.69547010242333
1153,A,101.48537778144079
1154,A,88.90286965689336
